$GPRMC,190013,A,04025.6951,N,08654.0947,W,003.152,2160
$GPRMC,190014,A,04025.6956,N,08654.0967,W,004.634,2178
$GPRMC,190015,A,04025.6956,N,08654.0996,W,006.533,2196
$GPRMC,190016,A,04025.6953,N,08654.1016,W,007.252,2214
$GPRMC,190017,A,04025.6953,N,08654.1055,W,007.541,2232
$GPRMC,190018,A,04025.6929,N,08654.1074,W,008.935,2250
$GPRMC,190019,A,04025.6895,N,08654.1094,W,010.832,2268
$GPRMC,190020,A,04025.6860,N,08654.1113,W,011.807,2286
$GPRMC,190021,A,04025.6829,N,08654.1133,W,012.300,2304
$GPRMC,190022,A,04025.6797,N,08654.1143,W,012.485,2322
$GPRMC,190023,A,04025.6765,N,08654.1172,W,012.485,2340
$GPRMC,190024,A,04025.6733,N,08654.1182,W,012.485,2358
$GPRMC,190025,A,04025.6697,N,08654.1221,W,013.094,2376
$GPRMC,190026,A,04025.6685,N,08654.1240,W,010.422,2394
$GPRMC,190027,A,04025.6682,N,08654.1309,W,011.187,2412
$GPRMC,190028,A,04025.6665,N,08654.1348,W,011.955,2430
$GPRMC,190029,A,04025.6665,N,08654.1406,W,012.920,2448
$GPRMC,190030,A,04025.6660,N,08654.1455,W,013.219,2466
$GPRMC,190031,A,04025.6658,N,08654.1504,W,012.836,2484
$GPRMC,190032,A,04025.6650,N,08654.1553,W,012.836,2502
$GPRMC,190033,A,04025.6641,N,08654.1602,W,012.836,2520
$GPRMC,190034,A,04025.6633,N,08654.1650,W,013.187,2538
$GPRMC,190035,A,04025.6624,N,08654.1699,W,013.187,2556
$GPRMC,190036,A,04025.6621,N,08654.1748,W,013.187,2574
$GPRMC,190037,A,04025.6621,N,08654.1797,W,013.340,2592
$GPRMC,190038,A,04025.6614,N,08654.1846,W,013.340,2610
$GPRMC,190039,A,04025.6604,N,08654.1895,W,013.340,2628
$GPRMC,190040,A,04025.6602,N,08654.1963,W,014.037,2646
$GPRMC,190041,A,04025.6594,N,08654.2012,W,014.037,2664
$GPRMC,190042,A,04025.6587,N,08654.2070,W,014.037,2682
$GPRMC,190043,A,04025.6582,N,08654.2119,W,014.037,2700
$GPRMC,190044,A,04025.6626,N,08654.1963,W,007.954,2718
$GPRMC,190045,A,04025.6602,N,08654.1992,W,008.361,2736
$GPRMC,190046,A,04025.6582,N,08654.1992,W,008.472,2754
$GPRMC,190047,A,04025.6667,N,08654.2031,W,008.650,2772
$GPRMC,190048,A,04025.6660,N,08654.2070,W,008.573,2790
$GPRMC,190049,A,04025.6658,N,08654.2090,W,008.618,2808
$GPRMC,190050,A,04025.6660,N,08654.2119,W,007.730,2826
$GPRMC,190051,A,04025.6660,N,08654.2148,W,006.930,2844
$GPRMC,190052,A,04025.6660,N,08654.2168,W,006.778,2862
$GPRMC,190053,A,04025.6660,N,08654.2197,W,006.650,2880
$GPRMC,190054,A,04025.6665,N,08654.2227,W,007.587,2898
$GPRMC,190055,A,04025.6667,N,08654.2256,W,008.113,2916
$GPRMC,190056,A,04025.6663,N,08654.2285,W,008.772,2934
$GPRMC,190057,A,04025.6665,N,08654.2314,W,009.108,2952
$GPRMC,190058,A,04025.6665,N,08654.2354,W,009.113,2970
$GPRMC,190059,A,04025.6667,N,08654.2383,W,009.095,2988
$GPRMC,190100,A,04025.6670,N,08654.2422,W,009.095,3006
$GPRMC,190101,A,04025.6672,N,08654.2451,W,009.095,3024
$GPRMC,190102,A,04025.6675,N,08654.2490,W,009.095,3042
$GPRMC,190103,A,04025.6675,N,08654.2520,W,009.095,3060
$GPRMC,190104,A,04025.6677,N,08654.2549,W,008.871,3078
$GPRMC,190105,A,04025.6680,N,08654.2578,W,008.871,3096
$GPRMC,190106,A,04025.6680,N,08654.2617,W,008.871,3114
$GPRMC,190107,A,04025.6682,N,08654.2646,W,008.871,3132
$GPRMC,190108,A,04025.6685,N,08654.2676,W,008.871,3150
$GPRMC,190109,A,04025.6687,N,08654.2715,W,008.871,3168
$GPRMC,190110,A,04025.6682,N,08654.2744,W,008.871,3186
$GPRMC,190111,A,04025.6680,N,08654.2754,W,008.494,3204
$GPRMC,190112,A,04025.6667,N,08654.2783,W,008.151,3222
$GPRMC,190113,A,04025.6667,N,08654.2813,W,008.122,3240
$GPRMC,190114,A,04025.6665,N,08654.2832,W,007.966,3258
$GPRMC,190115,A,04025.6665,N,08654.2861,W,008.043,3276
$GPRMC,190116,A,04025.6665,N,08654.2891,W,007.907,3294
$GPRMC,190117,A,04025.6672,N,08654.2920,W,008.134,3312
$GPRMC,190118,A,04025.6670,N,08654.2949,W,008.237,3330
$GPRMC,190119,A,04025.6672,N,08654.2979,W,008.220,3348
$GPRMC,190120,A,04025.6667,N,08654.3008,W,008.018,3366
$GPRMC,190121,A,04025.6667,N,08654.3027,W,008.077,3384
